M  = 7648
NX = 200
NY = 200

u_rad, v_rad, vis_r, vis_i, noise_std_dev
2.612861e-03, -5.541982e-02, -6.718710e+00, -9.249824e-01, 2.673014e-01
3.204033e-02, -2.315785e-02, -6.461596e+00, -1.083908e+00, 2.795301e-01
3.649766e-01, 1.684945e-01, 2.009644e+00, 1.993561e+00, 1.181638e-01
1.279481e-01, -5.431824e-02, -2.200975e+00, 1.196777e-01, 8.867416e-02
-4.856820e-02, -1.792616e-02, -2.481964e-01, 8.565527e+00, 2.207727e-01
-1.914059e-02, 1.433591e-02, -7.623786e-01, 9.199051e+00, 2.815138e-01
3.137955e-01, 2.059884e-01, 4.958195e+00, 8.066298e-03, 1.232360e-01
-1.765167e-01, 3.639214e-02, 1.157686e+00, -9.929024e-03, 6.890974e-02
-1.470887e-01, 6.865413e-02, 1.096798e+00, 5.922925e-01, 5.408583e-02
1.858471e-01, 2.603062e-01, -2.944947e+00, -2.545494e-01, 7.543841e-02
2.942750e-02, 3.226212e-02, 1.150376e+01, 1.007544e-01, 3.610950e-01
3.623655e-01, 2.239143e-01, -1.179785e+00, -4.412678e+00, 1.037420e-01
3.329361e-01, 1.916523e-01, -1.533228e+00, -4.429031e+00, 1.559827e-01
-8.065865e-03, 1.708089e-01, -8.070238e-01, -1.584846e+00, 4.797218e-01
3.060395e-01, 5.323273e-02, -9.149103e-01, -1.328156e+00, 6.796946e-01
-5.779317e-02, 1.548721e-01, 1.395604e+00, 1.577913e+00, 4.106224e-01
-1.729668e-03, 1.170487e-01, 2.982643e+00, 1.364848e+00, 9.587365e-01
1.370003e-01, 6.191061e-02, -3.400644e+00, 8.591444e-01, 5.382419e-01
-6.884693e-02, 9.947451e-02, -2.625021e+00, 8.860782e-01, 5.379895e-01
-2.228699e-02, 1.315062e-01, -2.828095e+00, 2.174035e+00, 4.245951e-01
3.140214e-01, -1.175766e-01, 1.214614e+00, -1.375009e+00, 7.734076e-02
-4.971194e-02, -1.593774e-02, 5.187297e-02, 7.997881e+00, 4.021497e-01
6.343249e-03, -5.376030e-02, -5.653397e+00, 8.294036e-01, 9.511839e-02
1.450424e-01, -1.088987e-01, -2.976605e+00, -8.712092e-01, 5.677471e-02
-6.075526e-02, -7.133498e-02, 8.259479e+00, -5.652688e+00, 1.623917e-01
-1.421377e-02, -3.930263e-02, 1.227935e+00, -9.454226e+00, 2.131736e-01
-3.637764e-01, 1.016400e-01, -1.492685e+00, 7.669305e-02, 1.280503e-01
-3.077030e-01, 6.381610e-02, -2.972219e+00, -8.635277e-01, 1.414736e-01
-1.689772e-01, 8.676477e-03, -1.409843e+00, -2.036243e+00, 6.923799e-02
-3.748615e-01, 4.624287e-02, 2.000512e+00, 6.187473e-01, 5.812047e-02
-3.282635e-01, 7.827433e-02, 1.714597e+00, -1.889316e+00, 1.306197e-01
5.606002e-02, -3.782275e-02, 2.955388e+00, 8.611797e-01, 1.213509e-01
1.947785e-01, -9.296157e-02, -2.220404e-01, 2.806181e+00, 1.266343e-01
-1.103958e-02, -5.539745e-02, -4.617758e+00, -6.094822e+00, 3.569876e-01
3.550324e-02, -2.336498e-02, -6.151889e+00, 3.035659e-01, 2.025443e-01
1.387116e-01, -5.513820e-02, -1.246055e+00, 6.427547e-01, 6.723004e-02
-6.709915e-02, -1.757461e-02, -6.149872e+00, 2.806490e+00, 1.177887e-01
-2.055685e-02, 1.445781e-02, -1.356429e+00, 8.851422e+00, 2.276245e-01
-2.058407e-01, 3.756428e-02, -1.116762e+00, 2.246743e+00, 7.391728e-02
-1.592705e-01, 6.959621e-02, 7.479818e-01, 1.852503e+00, 5.104825e-02
4.654287e-02, 3.203241e-02, 7.173608e+00, -7.554801e+00, 3.281215e-01
-7.677263e-03, 1.708095e-01, -9.154344e-01, -1.115627e+00, 3.876920e-01
-5.752970e-02, 1.548761e-01, -1.586775e-01, 1.928112e+00, 3.241806e-01
-1.422382e-03, 1.170489e-01, 3.907815e+00, 6.361447e-01, 6.943751e-01
1.373761e-01, 6.190208e-02, -3.444589e+00, 8.508816e-01, 4.155391e-01
-6.873043e-02, 9.947917e-02, -2.800966e+00, -5.336291e-01, 3.951968e-01
-2.199229e-02, 1.315076e-01, -2.450520e+00, 1.830187e+00, 2.531056e-01
-4.985202e-02, -1.593401e-02, -1.166897e+00, 7.979215e+00, 2.485760e-01
6.255403e-03, -5.376078e-02, -5.455584e+00, 1.891523e+00, 5.844178e-02
1.450544e-01, -1.089078e-01, -2.956890e+00, -9.918099e-01, 4.079206e-02
-6.105308e-02, -7.133055e-02, 8.066388e+00, -5.433080e+00, 5.173428e-02
-1.431429e-02, -3.930162e-02, 1.092284e+00, -9.069005e+00, 2.233235e-01
5.610735e-02, -3.782682e-02, 3.036660e+00, 2.530736e-02, 1.189231e-01
1.949059e-01, -9.297377e-02, -1.758475e-01, 2.919744e+00, 1.033457e-01
-1.120079e-02, -5.539666e-02, -5.298433e+00, -5.794259e+00, 2.450142e-01
3.553756e-02, -2.336755e-02, -6.091679e+00, 8.939180e-01, 1.790334e-01
1.387985e-01, -5.514685e-02, -1.075285e+00, 4.994200e-01, 7.500935e-02
-6.730814e-02, -1.756975e-02, -6.512152e+00, 1.779734e+00, 8.771108e-02
-2.056974e-02, 1.445931e-02, -2.776601e+00, 8.554775e+00, 2.494780e-01
-2.061067e-01, 3.757713e-02, -1.129594e+00, 2.262848e+00, 5.148801e-02
-1.593683e-01, 6.960612e-02, 8.797269e-01, 1.965552e+00, 6.013827e-02
4.673831e-02, 3.202905e-02, 7.040413e+00, -7.668112e+00, 2.638947e-01
-7.244081e-03, 1.708102e-01, -5.746656e-01, -1.563093e+00, 3.778617e-01
-5.723393e-02, 1.548804e-01, -8.762261e-01, 1.126556e+00, 2.906509e-01
-6.860165e-02, 9.948429e-02, -2.936564e+00, -8.723112e-01, 3.350306e-01
-2.166115e-02, 1.315093e-01, -2.573212e+00, 1.071225e+00, 3.144099e-01
-4.999000e-02, -1.593031e-02, -2.076523e+00, 8.411467e+00, 7.162051e-01
-6.135171e-02, -7.132612e-02, 8.206800e+00, -5.192404e+00, 3.257228e-01
-1.441720e-02, -3.930056e-02, 8.755705e-01, -9.764967e+00, 6.940416e-01
-1.136364e-02, -5.539584e-02, -4.549775e+00, -5.571041e+00, 7.096136e-01
3.557281e-02, -2.337021e-02, -6.458266e+00, 3.683565e-01, 6.183999e-01
4.693596e-02, 3.202562e-02, 6.371629e+00, -8.526109e+00, 5.217671e-01
-6.809662e-03, 1.708108e-01, -1.138611e+00, -8.641206e-01, 4.196025e-01
-5.693815e-02, 1.548848e-01, 1.115016e+00, 1.464457e+00, 4.047706e-01
-7.342217e-04, 1.170492e-01, 3.089775e+00, -5.508616e-01, 7.204768e-01
1.382702e-01, 6.188167e-02, -3.189226e+00, 1.830130e+00, 4.123012e-01
-2.133041e-02, 1.315110e-01, -2.275331e+00, 2.589360e+00, 3.514558e-01
-5.012826e-02, -1.592659e-02, -7.024651e-03, 8.104403e+00, 4.786879e-01
6.075630e-03, -5.376175e-02, -5.411749e+00, 1.739304e+00, 7.436707e-02
1.450810e-01, -1.089295e-01, -3.103252e+00, -8.574362e-01, 5.841325e-02
-1.452031e-02, -3.929950e-02, 1.319966e+00, -9.310491e+00, 9.707520e-02
5.620390e-02, -3.783521e-02, 3.041303e+00, 5.045824e-01, 1.884071e-01
1.952088e-01, -9.300291e-02, -2.994120e-01, 2.950446e+00, 1.604199e-01
3.560785e-02, -2.337286e-02, -6.136091e+00, -1.360512e-01, 3.709543e-01
1.390049e-01, -5.516762e-02, -1.131474e+00, 4.625295e-01, 7.657019e-02
-2.059600e-02, 1.446239e-02, -2.877662e+00, 8.484341e+00, 1.316749e-01
-1.596008e-01, 6.962995e-02, 7.045846e-01, 1.908136e+00, 3.614894e-02
-6.375836e-03, 1.708115e-01, -1.214994e+00, -1.756623e+00, 3.989311e-01
-5.664204e-02, 1.548891e-01, 8.865213e-01, 2.089031e+00, 3.871963e-01
-3.904423e-04, 1.170494e-01, 2.164631e+00, 6.089256e-01, 6.165478e-01
1.387163e-01, 6.187141e-02, -2.269161e+00, 1.894566e+00, 4.603057e-01
-2.099929e-02, 1.315127e-01, -2.447913e+00, 1.822082e+00, 3.145430e-01
3.680766e-01, 3.208431e-01, -3.822749e+00, -3.095957e-01, 3.828496e-01
-5.026588e-02, -1.592287e-02, 4.615367e-01, 8.242966e+00, 3.885149e-01
5.985848e-03, -5.376221e-02, -5.505462e+00, 1.551860e+00, 6.233156e-02
1.450931e-01, -1.089403e-01, -3.036354e+00, -8.255045e-01, 4.559121e-02
-1.462315e-02, -3.929844e-02, 1.539541e+00, -9.299426e+00, 8.687947e-02
3.743802e-01, 1.500314e-01, 1.262977e+00, -1.726637e+00, 9.177094e-02
5.625165e-02, -3.783940e-02, 3.014746e+00, 8.070664e-01, 1.560835e-01
1.953587e-01, -9.301747e-02, -3.949991e-01, 2.846550e+00, 1.380567e-01
3.564271e-02, -2.337552e-02, -6.068446e+00, -6.540349e-01, 2.839689e-01
4.246691e-01, 1.659537e-01, -1.596798e+00, 8.484393e-02, 1.131945e-01
1.391070e-01, -5.517799e-02, -1.029026e+00, 6.836113e-01, 7.501179e-02
-2.060896e-02, 1.446392e-02, -2.843672e+00, 8.412540e+00, 1.042290e-01
3.684094e-01, 2.037938e-01, -3.596458e+00, -8.999858e-01, 1.276920e-01
-1.597159e-01, 6.964187e-02, 6.046390e-01, 2.017258e+00, 3.659954e-02
2.292851e-01, 2.589734e-01, 3.232918e+00, 3.291615e+00, 1.456561e-01
3.890207e-01, 1.893296e-01, 1.638715e+00, 2.208412e+00, 1.065712e-01
-5.941547e-03, 1.708121e-01, -1.405846e+00, -1.367375e+00, 4.272309e-01
-5.634533e-02, 1.548934e-01, 7.580698e-01, 1.593383e+00, 4.097258e-01
1.391624e-01, 6.186110e-02, -2.776148e+00, 1.433869e+00, 5.292215e-01
-6.820629e-02, 9.949982e-02, -3.151044e+00, 2.816912e-01, 5.343546e-01
-2.066813e-02, 1.315143e-01, -2.670913e+00, 2.139264e+00, 4.331600e-01
-5.040345e-02, -1.591913e-02, -1.382873e+00, 7.901760e+00, 2.455846e-01
5.895881e-03, -5.376268e-02, -5.460095e+00, 1.774174e+00, 7.552637e-02
1.451046e-01, -1.089512e-01, -2.959469e+00, -1.073449e+00, 3.898599e-02
-6.226454e-02, -7.131236e-02, 8.565471e+00, -4.782424e+00, 5.996345e-02
-1.472592e-02, -3.929736e-02, 1.287757e+00, -9.314687e+00, 7.906256e-02
5.629923e-02, -3.784360e-02, 3.195285e+00, 6.224776e-02, 1.135695e-01
1.955079e-01, -9.303211e-02, -9.160627e-02, 2.900165e+00, 9.316167e-02
-1.186092e-02, -5.539335e-02, -4.796083e+00, -6.118145e+00, 2.396623e-01
3.567741e-02, -2.337818e-02, -6.004528e+00, 8.548758e-01, 2.033573e-01
1.392085e-01, -5.518840e-02, -1.096041e+00, 4.640061e-01, 8.614376e-02
-6.816009e-02, -1.754968e-02, -6.561506e+00, 1.224844e+00, 1.022476e-01
-2.062182e-02, 1.446546e-02, -2.937924e+00, 8.522137e+00, 1.216383e-01
-2.073686e-01, 3.763875e-02, -1.269870e+00, 2.135228e+00, 5.078067e-02
-1.598303e-01, 6.965380e-02, 7.897971e-01, 1.957450e+00, 3.365454e-02
4.753819e-02, 3.201512e-02, 6.806656e+00, -8.172220e+00, 9.970190e-02
-5.508759e-03, 1.708126e-01, -7.327791e-01, -1.680245e+00, 3.236422e-01
3.092333e-01, 5.310120e-02, -1.281171e+00, -7.469053e-01, 4.746703e-01
-5.604887e-02, 1.548977e-01, 6.689559e-01, 1.203595e+00, 3.601932e-01
2.979156e-04, 1.170496e-01, 2.091583e+00, 1.303618e+00, 6.581304e-01
1.396073e-01, 6.185076e-02, -1.999279e+00, 2.095784e+00, 3.874716e-01
-6.807465e-02, 9.950494e-02, -2.056536e+00, -4.419266e-01, 4.269627e-01
-2.033684e-02, 1.315159e-01, -3.461097e+00, 1.913653e+00, 3.473064e-01
3.697334e-01, 3.207929e-01, -4.670296e+00, 1.051365e+00, 4.260897e-01
3.147228e-01, -1.177116e-01, 1.188316e+00, -1.351739e+00, 8.895178e-02
-5.054033e-02, -1.591539e-02, 5.078931e-01, 8.024362e+00, 4.213050e-01
5.806074e-03, -5.376313e-02, -5.637229e+00, 1.350300e+00, 6.138001e-02
1.451152e-01, -1.089621e-01, -3.013256e+00, -6.810959e-01, 4.458591e-02
-6.256561e-02, -7.130778e-02, 8.752132e+00, -4.543216e+00, 1.131589e-01
-1.482848e-02, -3.929629e-02, 2.292860e+00, -9.231084e+00, 1.177830e-01
3.752407e-01, 1.499801e-01, 1.124013e+00, -1.700946e+00, 5.047342e-02
-3.652695e-01, 1.017964e-01, -1.486961e+00, 1.446348e-01, 1.207361e-01
-3.089209e-01, 6.394840e-02, -2.882612e+00, -5.492639e-01, 1.298100e-01
-1.696075e-01, 8.749150e-03, -1.536804e+00, -1.990595e+00, 1.103173e-01
-3.773018e-01, 4.640399e-02, 1.957553e+00, 8.029369e-01, 9.532680e-02
-3.295562e-01, 7.841541e-02, 2.040990e+00, -1.736977e+00, 1.061962e-01
6.053794e-02, 2.676917e-01, 1.756826e+00, 2.228704e-01, 7.966720e-02
5.634655e-02, -3.784781e-02, 2.917025e+00, 9.391574e-01, 1.623170e-01
1.956560e-01, -9.304673e-02, -3.663858e-01, 2.798002e+00, 1.395773e-01
-1.202554e-02, -5.539250e-02, -3.128150e+00, -7.205471e+00, 4.181027e-01
3.571194e-02, -2.338084e-02, -5.947999e+00, -1.236782e+00, 3.199356e-01
4.257817e-01, 1.658955e-01, -1.658470e+00, 1.142842e-01, 7.831847e-02
1.393094e-01, -5.519880e-02, -9.020600e-01, 7.277010e-01, 8.292998e-02
-6.837216e-02, -1.754462e-02, -6.281411e+00, 1.681163e+00, 1.113775e-01
-2.063460e-02, 1.446701e-02, -3.124033e+00, 8.444659e+00, 9.723265e-02
3.694355e-01, 2.037433e-01, -3.680789e+00, -4.636945e-01, 8.286207e-02
-2.076814e-01, 3.765420e-02, -1.635750e+00, 1.984148e+00, 5.229215e-02
-1.599440e-01, 6.966575e-02, 2.838249e-01, 2.074374e+00, 4.382131e-02
2.301260e-01, 2.589419e-01, 3.253130e+00, 3.300151e+00, 8.023677e-02
4.773748e-02, 3.201161e-02, 7.382083e+00, -7.445631e+00, 2.089550e-01
4.378070e-01, 2.212880e-01, 2.499734e+00, -9.007984e-01, 6.200155e-02
3.900699e-01, 1.892764e-01, 1.941287e+00, 1.933529e+00, 5.713022e-02
-5.073952e-03, 1.708131e-01, -1.014927e+00, -9.904963e-01, 3.472878e-01
3.097613e-01, 5.307910e-02, -1.544375e+00, -1.249399e+00, 3.931482e-01
-5.575204e-02, 1.549019e-01, 8.895151e-01, 1.550256e+00, 4.082306e-01
6.415973e-04, 1.170496e-01, 3.742380e+00, 1.311349e+00, 6.055331e-01
1.400512e-01, 6.184041e-02, -2.488192e+00, 9.635838e-01, 4.016861e-01
-6.794243e-02, 9.951007e-02, -2.272201e+00, -8.771391e-01, 3.754004e-01
-2.000545e-02, 1.315175e-01, -2.724313e+00, 1.686794e+00, 2.961810e-01
3.706342e-01, 3.207654e-01, -4.075683e+00, 2.480950e-01, 3.112913e-01
3.148355e-01, -1.177343e-01, 1.157723e+00, -1.308957e+00, 8.029398e-02
-5.067775e-02, -1.591163e-02, -2.352270e-01, 8.143336e+00, 4.072386e-01
5.715869e-03, -5.376359e-02, -5.643694e+00, 1.168785e+00, 7.142580e-02
1.451254e-01, -1.089730e-01, -2.989909e+00, -9.368392e-01, 3.757172e-02
-6.286868e-02, -7.130312e-02, 8.916467e+00, -4.263083e+00, 8.340488e-02
-1.493150e-02, -3.929519e-02, 1.942536e+00, -9.271224e+00, 1.219252e-01
3.757092e-01, 1.499520e-01, 1.056159e+00, -1.729293e+00, 6.663248e-02
-3.655131e-01, 1.018226e-01, -1.457442e+00, 8.182730e-03, 1.200798e-01
-3.091196e-01, 6.397052e-02, -2.990357e+00, -7.838396e-01, 1.241402e-01
-1.697100e-01, 8.761290e-03, -1.373953e+00, -2.094087e+00, 9.871686e-02
-3.777040e-01, 4.643102e-02, 1.788754e+00, 9.007098e-01, 1.020034e-01
-3.297670e-01, 7.843904e-02, 1.783251e+00, -1.801570e+00, 1.219319e-01
6.087344e-02, 2.676876e-01, 1.876568e+00, 6.294902e-02, 7.046034e-02
5.639358e-02, -3.785203e-02, 2.930628e+00, 8.637843e-01, 1.551278e-01
1.958031e-01, -9.306135e-02, -3.233661e-01, 2.887546e+00, 1.496412e-01
-1.219062e-02, -5.539162e-02, -3.517207e+00, -6.894085e+00, 4.180628e-01
3.574633e-02, -2.338352e-02, -6.200330e+00, -4.221621e-01, 2.771673e-01
4.263862e-01, 1.658637e-01, -1.500127e+00, 2.652623e-01, 1.111632e-01
1.394096e-01, -5.520923e-02, -9.800403e-01, 7.149482e-01, 6.828602e-02
-6.858425e-02, -1.753954e-02, -6.404242e+00, 1.660868e+00, 9.451796e-02
-2.064729e-02, 1.446855e-02, -2.635897e+00, 8.702126e+00, 1.434272e-01
3.699928e-01, 2.037157e-01, -3.597103e+00, -2.575571e-01, 1.182301e-01
-2.079940e-01, 3.766971e-02, -1.547780e+00, 2.079691e+00, 5.539206e-02
-1.600570e-01, 6.967773e-02, 5.455065e-01, 2.020469e+00, 4.474161e-02
2.305834e-01, 2.589248e-01, 3.650694e+00, 2.853417e+00, 1.260979e-01
4.793712e-02, 3.200807e-02, 6.743098e+00, -7.911914e+00, 1.821461e-01
4.385772e-01, 2.212553e-01, 2.342317e+00, -1.138084e+00, 8.326302e-02
3.906406e-01, 1.892472e-01, 1.946436e+00, 1.966448e+00, 1.012860e-01
-4.679941e-03, 1.708136e-01, -3.664483e-01, -1.293474e+00, 4.401469e-01
-5.548041e-02, 1.549057e-01, 1.603896e-01, 1.954417e+00, 4.660349e-01
9.558584e-04, 1.170497e-01, 3.479884e+00, -2.691863e-01, 8.135188e-01
1.404571e-01, 6.183089e-02, -2.703762e+00, 1.919567e+00, 5.126660e-01
-6.782235e-02, 9.951460e-02, -2.961536e+00, -9.860172e-01, 4.664650e-01
-1.970265e-02, 1.315190e-01, -2.470760e+00, 1.778394e+00, 4.021227e-01
3.714613e-01, 3.207400e-01, -3.457396e+00, 9.169989e-01, 4.015976e-01
-5.080331e-02, -1.590818e-02, -1.037398e+00, 7.892054e+00, 2.857403e-01
5.633267e-03, -5.376399e-02, -5.741884e+00, 1.050021e+00, 8.827757e-02
1.451342e-01, -1.089829e-01, -3.040776e+00, -8.197920e-01, 5.142825e-02
-6.314324e-02, -7.129895e-02, 9.035449e+00, -4.064743e+00, 1.335511e-01
-1.502566e-02, -3.929419e-02, 2.171399e+00, -9.178351e+00, 1.405778e-01
3.761390e-01, 1.499262e-01, 1.104172e+00, -1.746697e+00, 4.334229e-02
5.643679e-02, -3.785593e-02, 3.094603e+00, 4.684054e-01, 1.259629e-01
1.959385e-01, -9.307481e-02, 3.207758e-02, 2.896556e+00, 9.156546e-02
-1.234165e-02, -5.539085e-02, -4.129151e+00, -6.927284e+00, 2.441368e-01
3.577790e-02, -2.338599e-02, -6.009280e+00, 2.761696e-02, 2.153596e-01
4.269462e-01, 1.658342e-01, -1.398514e+00, 3.750619e-01, 7.939177e-02
1.395016e-01, -5.521887e-02, -9.522509e-01, 7.100049e-01, 1.014229e-01
-6.877809e-02, -1.753485e-02, -6.386753e+00, 1.475705e+00, 1.016528e-01
-2.065891e-02, 1.446998e-02, -2.750113e+00, 8.600707e+00, 1.212015e-01
3.705091e-01, 2.036903e-01, -3.637710e+00, -1.348896e-01, 1.004223e-01
-2.082794e-01, 3.768394e-02, -1.539613e+00, 1.988017e+00, 4.336450e-02
-1.601607e-01, 6.968881e-02, 4.672953e-01, 2.037179e+00, 4.599428e-02
2.310079e-01, 2.589089e-01, 3.565036e+00, 2.983072e+00, 1.220078e-01
4.811944e-02, 3.200482e-02, 6.837403e+00, -8.052216e+00, 1.808106e-01
4.392846e-01, 2.212252e-01, 2.342096e+00, -1.259253e+00, 7.299124e-02
3.911685e-01, 1.892202e-01, 2.097172e+00, 1.905486e+00, 8.403281e-02
8.041326e-02, 1.702539e-01, 1.223022e+00, -2.442512e+00, 5.886588e-01
-3.548203e-02, 1.003151e-01, -1.089404e+00, 3.541750e+00, 7.738732e-01
4.681943e-02, 1.313281e-01, -7.897846e-01, -2.572996e+00, 4.787494e-01
5.112296e-01, 3.140035e-01, -3.670273e-01, 2.828085e+00, 5.165054e-01
-1.158806e-01, -6.993940e-02, -5.645325e+00, 2.904028e+00, 1.079229e-01
-3.359008e-02, -3.892594e-02, 1.113362e+01, -2.628650e+00, 1.743212e-01
4.308114e-01, 1.437518e-01, -1.645494e-01, 1.478094e+00, 7.602700e-02
8.229403e-02, 3.101331e-02, -6.506945e+00, -1.376453e+00, 1.394742e-01
5.466919e-01, 2.136912e-01, -4.166702e-02, -1.841037e+00, 9.149699e-02
4.644027e-01, 1.826772e-01, -1.004598e+00, 1.179662e+00, 8.186687e-02
8.065056e-02, 1.702502e-01, 3.283666e-01, -2.593631e+00, 2.692502e-01
3.878216e-01, 4.770602e-02, -4.498606e-01, -2.537038e+00, 2.781916e-01
2.136280e-01, 5.912481e-02, -1.152961e-01, -3.406020e+00, 4.299409e-01
-3.537307e-02, 1.003170e-01, -2.181231e+00, 2.066056e+00, 2.975503e-01
4.700964e-02, 1.313261e-01, -7.520648e-01, -2.988451e+00, 2.139481e-01
5.115077e-01, 3.139806e-01, 4.866404e-01, 2.595213e+00, 2.455228e-01
3.071698e-01, -1.225443e-01, 1.818752e+00, -9.828219e-01, 5.444992e-02
1.329770e-01, -1.111255e-01, -1.714934e+00, -2.507721e+00, 6.479220e-02
-1.160225e-01, -6.993350e-02, -5.534878e+00, 3.094054e+00, 5.688803e-02
-3.364135e-02, -3.892436e-02, 1.108608e+01, -3.045919e+00, 5.553856e-02
4.308571e-01, 1.437303e-01, -9.644648e-02, 1.410112e+00, 3.678993e-02
-1.741929e-01, 1.141877e-02, -2.698766e-01, -1.929104e+00, 6.489463e-02
-4.231936e-01, 5.261069e-02, -1.143589e+00, -1.055754e+00, 5.720385e-02
-3.408111e-01, 8.362013e-02, 2.267460e+00, 4.495453e-01, 5.806763e-02
1.236876e-01, 2.662738e-01, -2.126529e+00, 1.517201e+00, 7.762977e-02
-2.490000e-01, 4.119190e-02, 4.825376e-01, -2.092841e+00, 7.692476e-02
-1.666182e-01, 7.220123e-02, -4.605073e-01, 2.505940e+00, 4.283782e-02
2.978803e-01, 2.548559e-01, -3.741217e+00, -1.021472e+00, 7.577485e-02
8.238161e-02, 3.100932e-02, -6.436320e+00, -1.293565e+00, 5.046015e-02
5.468794e-01, 2.136640e-01, -2.113728e-02, -1.996706e+00, 4.909197e-02
4.644987e-01, 1.826546e-01, -8.982611e-01, 1.233924e+00, 3.163304e-02
8.104771e-02, 1.702442e-01, 1.166703e+00, -2.023313e+00, 2.915438e-01
3.880271e-01, 4.767693e-02, -2.434663e-01, -2.176778e+00, 2.851312e-01
6.844480e-02, 1.165298e-01, -4.354617e+00, 5.129462e+00, 4.342718e-01
-3.639066e-01, 2.779061e-01, 2.082123e+00, 1.352015e+00, 2.690504e-01
2.138970e-01, 5.910884e-02, 7.824244e-01, -3.196607e+00, 4.318767e-01
-3.518823e-02, 1.003197e-01, -2.794041e+00, 2.156349e+00, 3.710334e-01
4.732773e-02, 1.313227e-01, -4.462401e-01, -2.385155e+00, 2.246857e-01
5.119720e-01, 3.139423e-01, 4.211904e-01, 3.023562e+00, 2.866571e-01
3.069783e-01, -1.225674e-01, 1.751574e+00, -1.234072e+00, 5.421432e-02
-1.260301e-02, -5.371470e-02, -4.981460e+00, -5.923703e+00, 6.784267e-02
-4.449543e-01, 1.076614e-01, -2.983220e-01, 9.017066e-01, 4.650657e-02
1.328493e-01, -1.111355e-01, -2.039223e+00, -2.234375e+00, 7.041663e-02
-1.162368e-01, -6.992484e-02, -5.033766e+00, 3.966483e+00, 6.663701e-02
-3.371978e-02, -3.892186e-02, 1.121280e+01, -2.485897e+00, 6.585995e-02
4.309241e-01, 1.436980e-01, 2.353629e-01, 1.368198e+00, 5.880109e-02
-3.195813e-01, 6.885274e-02, -1.224314e+00, -2.586476e+00, 7.295537e-02
-7.519349e-01, 2.302290e-01, -9.421347e-01, 1.146221e+00, 4.478211e-02
-1.741292e-01, 1.143184e-02, -2.681637e-01, -2.002577e+00, 7.275720e-02
-4.232149e-01, 5.264257e-02, -1.209592e+00, -1.059616e+00, 5.857875e-02
-3.406984e-01, 8.364563e-02, 2.145394e+00, 8.122207e-01, 4.329638e-02
1.239462e-01, 2.662646e-01, -1.980094e+00, 1.789703e+00, 7.824578e-02
-4.323515e-01, 1.613760e-01, -8.590603e-01, -1.806236e+00, 6.065778e-02
1.454523e-01, -5.742087e-02, 1.607021e-01, 8.853341e-01, 1.111382e-01
-1.036337e-01, -1.621027e-02, 2.597462e+00, -1.904793e+00, 6.942863e-02
-2.111684e-02, 1.479288e-02, -3.413582e+00, 8.299442e+00, 6.174309e-02
4.435272e-01, 1.974129e-01, 4.704845e-01, -1.928751e+00, 7.049696e-02
5.778039e-01, -2.187972e-01, -1.525850e+00, 8.053338e-02, 6.910089e-02
3.287189e-01, -1.775863e-01, -7.340879e-01, -6.243937e-01, 5.148124e-02
4.112339e-01, -1.465832e-01, -7.877946e-01, -8.894412e-01, 2.781832e-02
8.758786e-01, 3.603660e-02, 9.386458e-01, -1.709415e-02, 4.152938e-02
-2.490858e-01, 4.121065e-02, 2.922325e-01, -2.149595e+00, 8.287205e-02
-1.665690e-01, 7.221371e-02, -8.596390e-01, 2.386427e+00, 5.026673e-02
2.980749e-01, 2.548336e-01, -3.737317e+00, -4.156909e-01, 1.081771e-01
8.251668e-02, 3.100316e-02, -5.891367e+00, -2.563869e+00, 7.699014e-02
5.471609e-01, 2.136229e-01, -1.631724e-01, -1.928507e+00, 6.534427e-02
4.646438e-01, 1.826198e-01, -4.909754e-01, 1.415933e+00, 4.546613e-02
8.144410e-02, 1.702382e-01, 7.723649e-01, -2.941155e+00, 2.283205e-01
3.882301e-01, 4.764796e-02, -5.461901e-01, -2.620361e+00, 2.719422e-01
8.646610e-03, 1.552858e-01, -2.579254e+00, 1.552869e+00, 2.191703e-01
6.875441e-02, 1.165248e-01, -3.783447e+00, 5.312869e+00, 4.642167e-01
-3.642209e-01, 2.779334e-01, 1.313659e+00, 1.223592e+00, 2.740482e-01
2.141649e-01, 5.909286e-02, -1.562939e-01, -3.226520e+00, 3.566468e-01
-3.500472e-02, 1.003223e-01, -2.622522e+00, 2.005592e+00, 2.960937e-01
4.764573e-02, 1.313192e-01, -2.973010e-01, -2.769323e+00, 1.823211e-01
5.124334e-01, 3.139041e-01, 2.359350e-01, 2.259511e+00, 2.387994e-01
3.067854e-01, -1.225904e-01, 1.877008e+00, -9.828184e-01, 5.186340e-02
-7.280430e-02, -1.495283e-02, -5.042727e+00, 2.420961e+00, 1.823874e-01
-1.268958e-02, -5.371378e-02, -4.281121e+00, -6.453017e+00, 7.632310e-02
-4.456649e-01, 1.076946e-01, -4.377264e-01, 8.733585e-01, 4.195125e-02
1.327207e-01, -1.111455e-01, -1.795654e+00, -2.294700e+00, 6.834750e-02
-1.164492e-01, -6.991617e-02, -5.288838e+00, 3.479933e+00, 5.273740e-02
-3.379827e-02, -3.891934e-02, 1.130854e+01, -2.031596e+00, 9.159331e-02
4.309890e-01, 1.436657e-01, 9.395493e-02, 1.439532e+00, 3.875592e-02
-3.795866e-01, 1.076380e-01, -8.642228e-01, -1.088126e+00, 5.889775e-02
